_id,FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF
2398,2008/09,RA2704, ,40-64 years,Female,Total,d,10, , ,:,0, , ,:
2399,2008/09,RA2704, ,65plus years,Male,Total,d,10, , ,:,0, , ,:
2400,2008/09,RA2704, ,65plus years,Female,Total,d,10, , ,:,0, , ,:
2401,2008/09,RA2703, ,0-17 years,Male,Total,d,0, , ,:,0, , ,:
2402,2008/09,RA2703, ,0-17 years,Female,Total,d,0, , ,:,0, , ,:
2403,2008/09,RA2703, ,18-24 years,Male,Total,d,0, , ,:,0, , ,:
2404,2008/09,RA2703, ,18-24 years,Female,Total,d,0, , ,:,0, , ,:
2405,2008/09,RA2703, ,25-39 years,Male,Total,d,0, , ,:,0, , ,:
2406,2008/09,RA2703, ,25-39 years,Female,Total,d,0, , ,:,0, , ,:
2407,2008/09,RA2703, ,40-64 years,Male,Total,d,10, , ,:,10, , ,:
2408,2008/09,RA2703, ,40-64 years,Female,Total,d,10, , ,:,0, , ,:
2409,2008/09,RA2703, ,65plus years,Male,Total,d,0, , ,:,0, , ,:
2410,2008/09,RA2703, ,65plus years,Female,Total,d,0, , ,:,0, , ,:
2411,2009/10,S08000015, ,0-17 years,Male,Total,d,70, ,182.86, ,50, ,130.62, 
2412,2009/10,S08000015, ,0-17 years,Female,Total,d,50, ,136.03, ,40, ,108.82, 
2413,2009/10,S08000015, ,18-24 years,Male,Total,d,110, ,724.35, ,80, ,526.8, 
2414,2009/10,S08000015, ,18-24 years,Female,Total,d,100, ,658.33, ,70, ,460.83, 
2415,2009/10,S08000015, ,25-39 years,Male,Total,d,410, ,1366.67, ,250, ,833.33, 
2416,2009/10,S08000015, ,25-39 years,Female,Total,d,250, ,758.82, ,160, ,485.64, 
2417,2009/10,S08000015, ,40-64 years,Male,Total,d,610, ,941.81, ,400, ,617.58, 
2418,2009/10,S08000015, ,40-64 years,Female,Total,d,470, ,672.49, ,310, ,443.56, 
2419,2009/10,S08000015, ,65plus years,Male,Total,d,200, ,668.74, ,160, ,534.99, 
2420,2009/10,S08000015, ,65plus years,Female,Total,d,260, ,658.13, ,200, ,506.25, 
2421,2009/10,S08000016, ,0-17 years,Male,Total,d,20, ,175.44, ,20, ,175.44, 
2422,2009/10,S08000016, ,0-17 years,Female,Total,d,10, ,89.42, ,10, ,89.42, 
2423,2009/10,S08000016, ,18-24 years,Male,Total,d,40, ,1061.29, ,20, ,530.64, 
2424,2009/10,S08000016, ,18-24 years,Female,Total,d,20, ,518.54, ,10, ,259.27, 
2425,2009/10,S08000016, ,25-39 years,Male,Total,d,110, ,1303.47, ,70, ,829.48, 
2426,2009/10,S08000016, ,25-39 years,Female,Total,d,90, ,993.38, ,50, ,551.88, 
2427,2009/10,S08000016, ,40-64 years,Male,Total,d,160, ,758.15, ,90, ,426.46, 
2428,2009/10,S08000016, ,40-64 years,Female,Total,d,130, ,598.03, ,70, ,322.02, 
2429,2009/10,S08000016, ,65plus years,Male,Total,d,110, ,1078.54, ,80, ,784.39, 
2430,2009/10,S08000016, ,65plus years,Female,Total,d,160, ,1246.01, ,130, ,1012.38, 
2431,2009/10,S08000017, ,0-17 years,Male,Total,d,10, ,67.2, ,10, ,67.2, 
2432,2009/10,S08000017, ,0-17 years,Female,Total,d,20, ,139.13, ,10, ,69.57, 
2433,2009/10,S08000017, ,18-24 years,Male,Total,d,30, ,543.48, ,30, ,543.48, 
2434,2009/10,S08000017, ,18-24 years,Female,Total,d,30, ,585.37, ,20, ,390.24, 
2435,2009/10,S08000017, ,25-39 years,Male,Total,d,100, ,915.5, ,70, ,640.85, 
2436,2009/10,S08000017, ,25-39 years,Female,Total,d,90, ,759.88, ,60, ,506.59, 
2437,2009/10,S08000017, ,40-64 years,Male,Total,d,200, ,730.83, ,130, ,475.04, 
2438,2009/10,S08000017, ,40-64 years,Female,Total,d,160, ,554.71, ,110, ,381.36, 
2439,2009/10,S08000017, ,65plus years,Male,Total,d,120, ,828.16, ,90, ,621.12, 
2440,2009/10,S08000017, ,65plus years,Female,Total,d,150, ,843.03, ,100, ,562.02, 
2441,2009/10,S08000019, ,0-17 years,Male,Total,d,20, ,64.33, ,20, ,64.33, 
2442,2009/10,S08000019, ,0-17 years,Female,Total,d,10, ,33.38, ,10, ,33.38, 
2443,2009/10,S08000019, ,18-24 years,Male,Total,d,70, ,525.09, ,50, ,375.07, 
2444,2009/10,S08000019, ,18-24 years,Female,Total,d,60, ,458.19, ,40, ,305.46, 
2445,2009/10,S08000019, ,25-39 years,Male,Total,d,220, ,822.49, ,150, ,560.79, 
2446,2009/10,S08000019, ,25-39 years,Female,Total,d,150, ,524.42, ,100, ,349.61, 
2447,2009/10,S08000019, ,40-64 years,Male,Total,d,310, ,609.48, ,220, ,432.53, 
2448,2009/10,S08000019, ,40-64 years,Female,Total,d,210, ,397.28, ,160, ,302.69, 
2449,2009/10,S08000019, ,65plus years,Male,Total,d,160, ,779.04, ,120, ,584.28, 
2450,2009/10,S08000019, ,65plus years,Female,Total,d,190, ,701.03, ,140, ,516.55, 
2451,2009/10,S08000020, ,0-17 years,Male,Total,d,40, ,70.13, ,40, ,70.13, 
2452,2009/10,S08000020, ,0-17 years,Female,Total,d,40, ,74.37, ,30, ,55.78, 
2453,2009/10,S08000020, ,18-24 years,Male,Total,d,110, ,405.89, ,70, ,258.29, 
2454,2009/10,S08000020, ,18-24 years,Female,Total,d,80, ,302.63, ,60, ,226.97, 
2455,2009/10,S08000020, ,25-39 years,Male,Total,d,310, ,542.73, ,190, ,332.64, 
2456,2009/10,S08000020, ,25-39 years,Female,Total,d,240, ,432.32, ,160, ,288.21, 
2457,2009/10,S08000020, ,40-64 years,Male,Total,d,640, ,658.39, ,400, ,411.49, 
2458,2009/10,S08000020, ,40-64 years,Female,Total,d,440, ,453.08, ,320, ,329.51, 
2459,2009/10,S08000020, ,65plus years,Male,Total,d,360, ,938.99, ,260, ,678.16, 
2460,2009/10,S08000020, ,65plus years,Female,Total,d,480, ,968.66, ,360, ,726.49, 
2461,2009/10,S08000022, ,0-17 years,Male,Total,d,30, ,91.44, ,20, ,60.96, 
2462,2009/10,S08000022, ,0-17 years,Female,Total,d,30, ,96.88, ,20, ,64.58, 
2463,2009/10,S08000022, ,18-24 years,Male,Total,d,80, ,649.25, ,60, ,486.93, 
2464,2009/10,S08000022, ,18-24 years,Female,Total,d,60, ,566.52, ,50, ,472.1, 
2465,2009/10,S08000022, ,25-39 years,Male,Total,d,230, ,888.82, ,160, ,618.31, 
2466,2009/10,S08000022, ,25-39 years,Female,Total,d,180, ,672.42, ,130, ,485.64, 
2467,2009/10,S08000022, ,40-64 years,Male,Total,d,560, ,959.45, ,360, ,616.79, 
2468,2009/10,S08000022, ,40-64 years,Female,Total,d,380, ,631.39, ,260, ,432, 
2469,2009/10,S08000022, ,65plus years,Male,Total,d,300, ,1127.48, ,220, ,826.82, 
2470,2009/10,S08000022, ,65plus years,Female,Total,d,350, ,1038.45, ,270, ,801.09, 
2471,2009/10,S08000024, ,0-17 years,Male,Total,d,60, ,73.59, ,50, ,61.32, 
2472,2009/10,S08000024, ,0-17 years,Female,Total,d,60, ,77.32, ,50, ,64.43, 
2473,2009/10,S08000024, ,18-24 years,Male,Total,d,140, ,333.71, ,100, ,238.36, 
2474,2009/10,S08000024, ,18-24 years,Female,Total,d,130, ,294.74, ,100, ,226.73, 
2475,2009/10,S08000024, ,25-39 years,Male,Total,d,540, ,604.32, ,380, ,425.26, 
2476,2009/10,S08000024, ,25-39 years,Female,Total,d,470, ,512.47, ,310, ,338.01, 
2477,2009/10,S08000024, ,40-64 years,Male,Total,d,1010, ,764.34, ,660, ,499.47, 
2478,2009/10,S08000024, ,40-64 years,Female,Total,d,760, ,555.52, ,520, ,380.09, 
2479,2009/10,S08000024, ,65plus years,Male,Total,d,810, ,1582.8, ,510, ,996.58, 
2480,2009/10,S08000024, ,65plus years,Female,Total,d,1140, ,1625.81, ,720, ,1026.83, 
2481,2009/10,S08000025, ,0-17 years,Male,Total,d,0, ,0, ,0, ,0, 
2482,2009/10,S08000025, ,0-17 years,Female,Total,d,0, ,0, ,0, ,0, 
2483,2009/10,S08000025, ,18-24 years,Male,Total,d,10, ,1262.63, ,10, ,1262.63, 
2484,2009/10,S08000025, ,18-24 years,Female,Total,d,10, ,1394.7, ,10, ,1394.7, 
2485,2009/10,S08000025, ,25-39 years,Male,Total,d,10, ,625.78, ,0, ,0, 
2486,2009/10,S08000025, ,25-39 years,Female,Total,d,10, ,579.37, ,0, ,0, 
2487,2009/10,S08000025, ,40-64 years,Male,Total,d,20, ,503.27, ,10, ,251.64, 
2488,2009/10,S08000025, ,40-64 years,Female,Total,d,10, ,256.48, ,0, ,0, 
2489,2009/10,S08000025, ,65plus years,Male,Total,d,0, ,0, ,0, ,0, 
2490,2009/10,S08000025, ,65plus years,Female,Total,d,10, ,453.72, ,10, ,453.72, 
2491,2009/10,S08000026, ,0-17 years,Male,Total,d,10, ,379.94, ,0, ,0, 
2492,2009/10,S08000026, ,0-17 years,Female,Total,d,0, ,0, ,0, ,0, 
2493,2009/10,S08000026, ,18-24 years,Male,Total,d,10, ,1088.14, ,0, ,0, 
2494,2009/10,S08000026, ,18-24 years,Female,Total,d,0, ,0, ,0, ,0, 
2495,2009/10,S08000026, ,25-39 years,Male,Total,d,10, ,468.16, ,10, ,468.16, 
2496,2009/10,S08000026, ,25-39 years,Female,Total,d,10, ,489, ,10, ,489, 
2497,2009/10,S08000026, ,40-64 years,Male,Total,d,20, ,478.93, ,20, ,478.93, 
2498,2009/10,S08000026, ,40-64 years,Female,Total,d,20, ,509.68, ,10, ,254.84, 
2499,2009/10,S08000026, ,65plus years,Male,Total,d,0, ,0, ,0, ,0, 
2500,2009/10,S08000026, ,65plus years,Female,Total,d,0, ,0, ,0, ,0, 
2501,2009/10,S08000028, ,0-17 years,Male,Total,d,0, ,0, ,0, ,0, 
2502,2009/10,S08000028, ,0-17 years,Female,Total,d,0, ,0, ,0, ,0, 
2503,2009/10,S08000028, ,18-24 years,Male,Total,d,0, ,0, ,0, ,0, 
2504,2009/10,S08000028, ,18-24 years,Female,Total,d,10, ,1269.04, ,0, ,0, 
2505,2009/10,S08000028, ,25-39 years,Male,Total,d,20, ,918.7, ,10, ,459.35, 
2506,2009/10,S08000028, ,25-39 years,Female,Total,d,0, ,0, ,0, ,0, 
2507,2009/10,S08000028, ,40-64 years,Male,Total,d,70, ,1359.75, ,50, ,971.25, 
2508,2009/10,S08000028, ,40-64 years,Female,Total,d,30, ,605.69, ,20, ,403.8, 
2509,2009/10,S08000028, ,65plus years,Male,Total,d,40, ,1610.95, ,30, ,1208.22, 
2510,2009/10,S08000028, ,65plus years,Female,Total,d,40, ,1209.19, ,30, ,906.89, 
2511,2009/10,S08000029, ,0-17 years,Male,Total,d,10, ,26.78, ,10, ,26.78, 
2512,2009/10,S08000029, ,0-17 years,Female,Total,d,20, ,55.6, ,20, ,55.6, 
2513,2009/10,S08000029, ,18-24 years,Male,Total,d,80, ,497.73, ,50, ,311.08, 
2514,2009/10,S08000029, ,18-24 years,Female,Total,d,70, ,416.87, ,60, ,357.31, 
2515,2009/10,S08000029, ,25-39 years,Male,Total,d,290, ,909.32, ,190, ,595.76, 
2516,2009/10,S08000029, ,25-39 years,Female,Total,d,220, ,656.93, ,150, ,447.91, 
2517,2009/10,S08000029, ,40-64 years,Male,Total,d,470, ,753.25, ,300, ,480.8, 
2518,2009/10,S08000029, ,40-64 years,Female,Total,d,390, ,597.34, ,250, ,382.91, 
2519,2009/10,S08000029, ,65plus years,Male,Total,d,300, ,1114.62, ,190, ,705.93, 
2520,2009/10,S08000029, ,65plus years,Female,Total,d,360, ,1020.87, ,250, ,708.94, 
2521,2009/10,S08000030, ,0-17 years,Male,Total,d,30, ,73.34, ,20, ,48.89, 
2522,2009/10,S08000030, ,0-17 years,Female,Total,d,30, ,76.84, ,30, ,76.84, 
2523,2009/10,S08000030, ,18-24 years,Male,Total,d,100, ,531.8, ,80, ,425.44, 
2524,2009/10,S08000030, ,18-24 years,Female,Total,d,100, ,519.56, ,70, ,363.69, 
2525,2009/10,S08000030, ,25-39 years,Male,Total,d,400, ,1156.44, ,260, ,751.68, 
2526,2009/10,S08000030, ,25-39 years,Female,Total,d,270, ,744.03, ,200, ,551.13, 
2527,2009/10,S08000030, ,40-64 years,Male,Total,d,490, ,718.98, ,360, ,528.23, 
2528,2009/10,S08000030, ,40-64 years,Female,Total,d,440, ,613.8, ,320, ,446.4, 
2529,2009/10,S08000030, ,65plus years,Male,Total,d,290, ,892.75, ,250, ,769.61, 
2530,2009/10,S08000030, ,65plus years,Female,Total,d,440, ,1019.13, ,370, ,857, 
2531,2009/10,S08000031, ,0-17 years,Male,Total,d,80, ,69.54, ,60, ,52.15, 
2532,2009/10,S08000031, ,0-17 years,Female,Total,d,50, ,45.48, ,40, ,36.38, 
2533,2009/10,S08000031, ,18-24 years,Male,Total,d,320, ,551.23, ,220, ,378.97, 
2534,2009/10,S08000031, ,18-24 years,Female,Total,d,200, ,339.52, ,140, ,237.67, 
2535,2009/10,S08000031, ,25-39 years,Male,Total,d,1270, ,1141.91, ,830, ,746.29, 
2536,2009/10,S08000031, ,25-39 years,Female,Total,d,880, ,753.19, ,560, ,479.3, 
2537,2009/10,S08000031, ,40-64 years,Male,Total,d,2410, ,1328.09, ,1550, ,854.16, 
2538,2009/10,S08000031, ,40-64 years,Female,Total,d,1450, ,745.96, ,950, ,488.73, 
2539,2009/10,S08000031, ,65plus years,Male,Total,d,1000, ,1390.14, ,720, ,1000.9, 
2540,2009/10,S08000031, ,65plus years,Female,Total,d,1210, ,1157.41, ,850, ,813.05, 
2541,2009/10,S08000032, ,0-17 years,Male,Total,d,30, ,42.52, ,20, ,28.35, 
2542,2009/10,S08000032, ,0-17 years,Female,Total,d,40, ,59.2, ,40, ,59.2, 
2543,2009/10,S08000032, ,18-24 years,Male,Total,d,140, ,508.11, ,100, ,362.94, 
2544,2009/10,S08000032, ,18-24 years,Female,Total,d,100, ,363.9, ,70, ,254.73, 
2545,2009/10,S08000032, ,25-39 years,Male,Total,d,640, ,1047.19, ,430, ,703.58, 
2546,2009/10,S08000032, ,25-39 years,Female,Total,d,360, ,555.91, ,240, ,370.6, 
2547,2009/10,S08000032, ,40-64 years,Male,Total,d,1000, ,908.7, ,640, ,581.57, 
2548,2009/10,S08000032, ,40-64 years,Female,Total,d,740, ,630.41, ,500, ,425.96, 
2549,2009/10,S08000032, ,65plus years,Male,Total,d,490, ,1157.24, ,320, ,755.75, 
2550,2009/10,S08000032, ,65plus years,Female,Total,d,710, ,1212.91, ,450, ,768.74, 
2551,2009/10,RA2702, ,0-17 years,Male,Total,d,0, , ,:,0, , ,:
2552,2009/10,RA2702, ,0-17 years,Female,Total,d,0, , ,:,0, , ,:
2553,2009/10,RA2702, ,18-24 years,Male,Total,d,10, , ,:,10, , ,:
2554,2009/10,RA2702, ,18-24 years,Female,Total,d,10, , ,:,10, , ,:
2555,2009/10,RA2702, ,25-39 years,Male,Total,d,50, , ,:,40, , ,:
2556,2009/10,RA2702, ,25-39 years,Female,Total,d,20, , ,:,20, , ,:
2557,2009/10,RA2702, ,40-64 years,Male,Total,d,60, , ,:,50, , ,:
2558,2009/10,RA2702, ,40-64 years,Female,Total,d,20, , ,:,20, , ,:
2559,2009/10,RA2702, ,65plus years,Male,Total,d,10, , ,:,10, , ,:
2560,2009/10,RA2702, ,65plus years,Female,Total,d,10, , ,:,10, , ,:
2561,2009/10,RA2701, ,0-17 years,Male,Total,d,0, , ,:,0, , ,:
2562,2009/10,RA2701, ,0-17 years,Female,Total,d,0, , ,:,0, , ,:
2563,2009/10,RA2701, ,18-24 years,Male,Total,d,30, , ,:,30, , ,:
2564,2009/10,RA2701, ,18-24 years,Female,Total,d,10, , ,:,10, , ,:
2565,2009/10,RA2701, ,25-39 years,Male,Total,d,120, , ,:,90, , ,:
2566,2009/10,RA2701, ,25-39 years,Female,Total,d,20, , ,:,20, , ,:
2567,2009/10,RA2701, ,40-64 years,Male,Total,d,130, , ,:,100, , ,:
2568,2009/10,RA2701, ,40-64 years,Female,Total,d,30, , ,:,20, , ,:
2569,2009/10,RA2701, ,65plus years,Male,Total,d,10, , ,:,10, , ,:
2570,2009/10,RA2701, ,65plus years,Female,Total,d,0, , ,:,0, , ,:
2571,2009/10,RA2704, ,0-17 years,Male,Total,d,0, , ,:,0, , ,:
2572,2009/10,RA2704, ,0-17 years,Female,Total,d,0, , ,:,0, , ,:
2573,2009/10,RA2704, ,18-24 years,Male,Total,d,0, , ,:,0, , ,:
2574,2009/10,RA2704, ,18-24 years,Female,Total,d,0, , ,:,0, , ,:
2575,2009/10,RA2704, ,25-39 years,Male,Total,d,20, , ,:,20, , ,:
2576,2009/10,RA2704, ,25-39 years,Female,Total,d,0, , ,:,0, , ,:
2577,2009/10,RA2704, ,40-64 years,Male,Total,d,20, , ,:,20, , ,:
2578,2009/10,RA2704, ,40-64 years,Female,Total,d,10, , ,:,10, , ,:
2579,2009/10,RA2704, ,65plus years,Male,Total,d,0, , ,:,0, , ,:
2580,2009/10,RA2704, ,65plus years,Female,Total,d,0, , ,:,0, , ,:
2581,2009/10,RA2703, ,0-17 years,Male,Total,d,0, , ,:,0, , ,:
2582,2009/10,RA2703, ,0-17 years,Female,Total,d,0, , ,:,0, , ,:
2583,2009/10,RA2703, ,18-24 years,Male,Total,d,0, , ,:,0, , ,:
2584,2009/10,RA2703, ,18-24 years,Female,Total,d,0, , ,:,0, , ,:
2585,2009/10,RA2703, ,25-39 years,Male,Total,d,0, , ,:,0, , ,:
2586,2009/10,RA2703, ,25-39 years,Female,Total,d,0, , ,:,0, , ,:
2587,2009/10,RA2703, ,40-64 years,Male,Total,d,10, , ,:,10, , ,:
2588,2009/10,RA2703, ,40-64 years,Female,Total,d,0, , ,:,0, , ,:
2589,2009/10,RA2703, ,65plus years,Male,Total,d,0, , ,:,0, , ,:
2590,2009/10,RA2703, ,65plus years,Female,Total,d,0, , ,:,0, , ,:
2591,2010/11,S08000015, ,0-17 years,Male,Total,d,40, ,105.53, ,30, ,79.15, 
2592,2010/11,S08000015, ,0-17 years,Female,Total,d,60, ,164.38, ,40, ,109.59, 
2593,2010/11,S08000015, ,18-24 years,Male,Total,d,110, ,725.64, ,70, ,461.77, 
2594,2010/11,S08000015, ,18-24 years,Female,Total,d,80, ,526.7, ,50, ,329.19, 
2595,2010/11,S08000015, ,25-39 years,Male,Total,d,340, ,1151.22, ,250, ,846.48, 
2596,2010/11,S08000015, ,25-39 years,Female,Total,d,260, ,802, ,150, ,462.69, 
2597,2010/11,S08000015, ,40-64 years,Male,Total,d,660, ,1014.46, ,430, ,660.94, 
2598,2010/11,S08000015, ,40-64 years,Female,Total,d,440, ,625.27, ,300, ,426.32, 
2599,2010/11,S08000015, ,65plus years,Male,Total,d,280, ,913.72, ,210, ,685.29, 
2600,2010/11,S08000015, ,65plus years,Female,Total,d,280, ,699.44, ,210, ,524.58, 
2601,2010/11,S08000016, ,0-17 years,Male,Total,d,20, ,176.57, ,10, ,88.28, 
2602,2010/11,S08000016, ,0-17 years,Female,Total,d,20, ,180.78, ,20, ,180.78, 
2603,2010/11,S08000016, ,18-24 years,Male,Total,d,30, ,806.23, ,20, ,537.49, 
2604,2010/11,S08000016, ,18-24 years,Female,Total,d,20, ,521.38, ,20, ,521.38, 
2605,2010/11,S08000016, ,25-39 years,Male,Total,d,110, ,1344.58, ,60, ,733.41, 
2606,2010/11,S08000016, ,25-39 years,Female,Total,d,60, ,676.59, ,50, ,563.82, 
2607,2010/11,S08000016, ,40-64 years,Male,Total,d,120, ,564.12, ,80, ,376.08, 
2608,2010/11,S08000016, ,40-64 years,Female,Total,d,130, ,592.28, ,80, ,364.48, 
2609,2010/11,S08000016, ,65plus years,Male,Total,d,160, ,1532.57, ,110, ,1053.64, 
2610,2010/11,S08000016, ,65plus years,Female,Total,d,170, ,1303.38, ,120, ,920.03, 
2611,2010/11,S08000017, ,0-17 years,Male,Total,d,10, ,67.4, ,10, ,67.4, 
2612,2010/11,S08000017, ,0-17 years,Female,Total,d,20, ,140.81, ,10, ,70.4, 
2613,2010/11,S08000017, ,18-24 years,Male,Total,d,20, ,368.87, ,20, ,368.87, 
2614,2010/11,S08000017, ,18-24 years,Female,Total,d,40, ,765.84, ,30, ,574.38, 
2615,2010/11,S08000017, ,25-39 years,Male,Total,d,140, ,1298.34, ,80, ,741.91, 
2616,2010/11,S08000017, ,25-39 years,Female,Total,d,100, ,861.18, ,60, ,516.71, 
2617,2010/11,S08000017, ,40-64 years,Male,Total,d,230, ,837.98, ,140, ,510.07, 
2618,2010/11,S08000017, ,40-64 years,Female,Total,d,180, ,623.68, ,120, ,415.79, 
2619,2010/11,S08000017, ,65plus years,Male,Total,d,150, ,1020.96, ,100, ,680.64, 
2620,2010/11,S08000017, ,65plus years,Female,Total,d,170, ,943.45, ,120, ,665.96, 
2621,2010/11,S08000019, ,0-17 years,Male,Total,d,10, ,31.99, ,10, ,31.99, 
2622,2010/11,S08000019, ,0-17 years,Female,Total,d,10, ,33.43, ,10, ,33.43, 
2623,2010/11,S08000019, ,18-24 years,Male,Total,d,40, ,298.24, ,40, ,298.24, 
2624,2010/11,S08000019, ,18-24 years,Female,Total,d,50, ,376.76, ,40, ,301.41, 
2625,2010/11,S08000019, ,25-39 years,Male,Total,d,180, ,681.69, ,140, ,530.2, 
2626,2010/11,S08000019, ,25-39 years,Female,Total,d,190, ,670.34, ,120, ,423.37, 
2627,2010/11,S08000019, ,40-64 years,Male,Total,d,300, ,583.2, ,210, ,408.24, 
2628,2010/11,S08000019, ,40-64 years,Female,Total,d,190, ,355.66, ,130, ,243.35, 
2629,2010/11,S08000019, ,65plus years,Male,Total,d,170, ,806.53, ,120, ,569.31, 
2630,2010/11,S08000019, ,65plus years,Female,Total,d,230, ,837.16, ,150, ,545.97, 
2631,2010/11,S08000020, ,0-17 years,Male,Total,d,40, ,70.45, ,30, ,52.84, 
2632,2010/11,S08000020, ,0-17 years,Female,Total,d,40, ,74.74, ,30, ,56.05, 
2633,2010/11,S08000020, ,18-24 years,Male,Total,d,110, ,391.33, ,80, ,284.61, 
2634,2010/11,S08000020, ,18-24 years,Female,Total,d,80, ,291.46, ,60, ,218.6, 
2635,2010/11,S08000020, ,25-39 years,Male,Total,d,340, ,589.68, ,200, ,346.87, 
2636,2010/11,S08000020, ,25-39 years,Female,Total,d,280, ,498.99, ,170, ,302.96, 
2637,2010/11,S08000020, ,40-64 years,Male,Total,d,700, ,714.5, ,400, ,408.28, 
2638,2010/11,S08000020, ,40-64 years,Female,Total,d,500, ,509.15, ,300, ,305.49, 
2639,2010/11,S08000020, ,65plus years,Male,Total,d,420, ,1077.06, ,290, ,743.69, 
2640,2010/11,S08000020, ,65plus years,Female,Total,d,580, ,1158.7, ,390, ,779.13, 
2641,2010/11,S08000022, ,0-17 years,Male,Total,d,20, ,60.96, ,20, ,60.96, 
2642,2010/11,S08000022, ,0-17 years,Female,Total,d,30, ,96.86, ,20, ,64.58, 
2643,2010/11,S08000022, ,18-24 years,Male,Total,d,90, ,739.83, ,70, ,575.42, 
2644,2010/11,S08000022, ,18-24 years,Female,Total,d,70, ,663.76, ,50, ,474.11, 
2645,2010/11,S08000022, ,25-39 years,Male,Total,d,260, ,1018.65, ,170, ,666.04, 
2646,2010/11,S08000022, ,25-39 years,Female,Total,d,170, ,637.52, ,120, ,450.01, 
2647,2010/11,S08000022, ,40-64 years,Male,Total,d,530, ,907.86, ,360, ,616.66, 
2648,2010/11,S08000022, ,40-64 years,Female,Total,d,390, ,641.39, ,290, ,476.93, 
2649,2010/11,S08000022, ,65plus years,Male,Total,d,310, ,1135.91, ,220, ,806.13, 
2650,2010/11,S08000022, ,65plus years,Female,Total,d,370, ,1082, ,300, ,877.3, 
2651,2010/11,S08000024, ,0-17 years,Male,Total,d,50, ,61.31, ,40, ,49.05, 
2652,2010/11,S08000024, ,0-17 years,Female,Total,d,80, ,103.38, ,70, ,90.46, 
2653,2010/11,S08000024, ,18-24 years,Male,Total,d,190, ,435.69, ,140, ,321.03, 
2654,2010/11,S08000024, ,18-24 years,Female,Total,d,90, ,196.3, ,80, ,174.49, 
2655,2010/11,S08000024, ,25-39 years,Male,Total,d,580, ,645.57, ,410, ,456.35, 
2656,2010/11,S08000024, ,25-39 years,Female,Total,d,410, ,445.12, ,300, ,325.7, 
2657,2010/11,S08000024, ,40-64 years,Male,Total,d,970, ,725.14, ,650, ,485.92, 
2658,2010/11,S08000024, ,40-64 years,Female,Total,d,650, ,469.59, ,460, ,332.33, 
2659,2010/11,S08000024, ,65plus years,Male,Total,d,840, ,1605.54, ,490, ,936.56, 
2660,2010/11,S08000024, ,65plus years,Female,Total,d,1280, ,1811.29, ,790, ,1117.9, 
2661,2010/11,S08000025, ,0-17 years,Male,Total,d,0, ,0, ,0, ,0, 
2662,2010/11,S08000025, ,0-17 years,Female,Total,d,0, ,0, ,0, ,0, 
2663,2010/11,S08000025, ,18-24 years,Male,Total,d,0, ,0, ,0, ,0, 
2664,2010/11,S08000025, ,18-24 years,Female,Total,d,10, ,1364.26, ,0, ,0, 
2665,2010/11,S08000025, ,25-39 years,Male,Total,d,20, ,1254.71, ,10, ,627.35, 
2666,2010/11,S08000025, ,25-39 years,Female,Total,d,10, ,573.72, ,10, ,573.72, 
2667,2010/11,S08000025, ,40-64 years,Male,Total,d,20, ,495.54, ,20, ,495.54, 
2668,2010/11,S08000025, ,40-64 years,Female,Total,d,10, ,253.74, ,10, ,253.74, 
2669,2010/11,S08000025, ,65plus years,Male,Total,d,10, ,528.26, ,10, ,528.26, 
2670,2010/11,S08000025, ,65plus years,Female,Total,d,10, ,441.7, ,10, ,441.7, 
2671,2010/11,S08000026, ,0-17 years,Male,Total,d,0, ,0, ,0, ,0, 
2672,2010/11,S08000026, ,0-17 years,Female,Total,d,10, ,406.17, ,10, ,406.17, 
2673,2010/11,S08000026, ,18-24 years,Male,Total,d,10, ,1037.34, ,10, ,1037.34, 
2674,2010/11,S08000026, ,18-24 years,Female,Total,d,0, ,0, ,0, ,0, 
2675,2010/11,S08000026, ,25-39 years,Male,Total,d,20, ,930.67, ,10, ,465.33, 
2676,2010/11,S08000026, ,25-39 years,Female,Total,d,20, ,966.18, ,10, ,483.09, 
2677,2010/11,S08000026, ,40-64 years,Male,Total,d,20, ,471.81, ,10, ,235.9, 
2678,2010/11,S08000026, ,40-64 years,Female,Total,d,20, ,506.97, ,10, ,253.49, 
2679,2010/11,S08000026, ,65plus years,Male,Total,d,0, ,0, ,0, ,0, 
2680,2010/11,S08000026, ,65plus years,Female,Total,d,10, ,483.56, ,10, ,483.56, 
2681,2010/11,S08000028, ,0-17 years,Male,Total,d,10, ,370.51, ,0, ,0, 
2682,2010/11,S08000028, ,0-17 years,Female,Total,d,0, ,0, ,0, ,0, 
2683,2010/11,S08000028, ,18-24 years,Male,Total,d,0, ,0, ,0, ,0, 
2684,2010/11,S08000028, ,18-24 years,Female,Total,d,0, ,0, ,0, ,0, 
2685,2010/11,S08000028, ,25-39 years,Male,Total,d,20, ,923.79, ,10, ,461.89, 
2686,2010/11,S08000028, ,25-39 years,Female,Total,d,10, ,471.25, ,10, ,471.25, 
2687,2010/11,S08000028, ,40-64 years,Male,Total,d,40, ,768.05, ,20, ,384.02, 
2688,2010/11,S08000028, ,40-64 years,Female,Total,d,20, ,396.12, ,20, ,396.12, 
2689,2010/11,S08000028, ,65plus years,Male,Total,d,30, ,1184.83, ,20, ,789.89, 
