financial_year,health_board,age_group,sex,discharge_count,discharge_count_qf,discharge_rates,discharge_rates_qf,patients_count,patient_count_qf,patients_rates,patient_rates_qf
2003,NHS Borders,18-24,Male,60,NA,1829.27,NA,40,NA,1219.51,NA
2003,NHS Borders,18-24,Female,40,NA,1204.82,NA,20,NA,602.41,NA
2003,NHS Borders,25-39,Male,110,NA,1132.39,NA,70,NA,720.61,NA
2003,NHS Borders,25-39,Female,120,NA,1182.73,NA,60,NA,591.37,NA
2003,NHS Borders,40-64,Male,160,NA,843.75,NA,90,NA,474.61,NA
2003,NHS Borders,40-64,Female,140,NA,713.52,NA,90,NA,458.69,NA
2003,NHS Borders,65+,Male,140,NA,1583.71,NA,90,NA,1018.1,NA
2003,NHS Borders,65+,Female,220,NA,1854.35,NA,160,NA,1348.62,NA
2003,NHS Dumfries and Galloway,0-17,Male,10,NA,64.07,NA,10,NA,64.07,NA
2003,NHS Dumfries and Galloway,0-17,Female,10,NA,67.07,NA,10,NA,67.07,NA
2003,NHS Dumfries and Galloway,18-24,Male,50,NA,1034.77,NA,20,NA,413.91,NA
2003,NHS Dumfries and Galloway,18-24,Female,40,NA,883.78,NA,30,NA,662.84,NA
2003,NHS Dumfries and Galloway,25-39,Male,120,NA,949.59,NA,80,NA,633.06,NA
2003,NHS Dumfries and Galloway,25-39,Female,130,NA,963.89,NA,80,NA,593.16,NA
2003,NHS Dumfries and Galloway,40-64,Male,170,NA,663.21,NA,130,NA,507.16,NA
2003,NHS Dumfries and Galloway,40-64,Female,190,NA,707.06,NA,120,NA,446.56,NA
2003,NHS Dumfries and Galloway,65+,Male,120,NA,941.1,NA,90,NA,705.83,NA
2003,NHS Dumfries and Galloway,65+,Female,150,NA,903.45,NA,110,NA,662.53,NA
2003,NHS Forth Valley,0-17,Male,30,NA,96.1,NA,20,NA,64.07,NA
2003,NHS Forth Valley,0-17,Female,30,NA,100.14,NA,30,NA,100.14,NA
2003,NHS Forth Valley,18-24,Male,70,NA,563.38,NA,50,NA,402.41,NA
2003,NHS Forth Valley,18-24,Female,60,NA,478.58,NA,30,NA,239.29,NA
2003,NHS Forth Valley,25-39,Male,300,NA,1067.46,NA,180,NA,640.48,NA
2003,NHS Forth Valley,25-39,Female,210,NA,692.75,NA,140,NA,461.83,NA
2003,NHS Forth Valley,40-64,Male,290,NA,632.97,NA,200,NA,436.53,NA
2003,NHS Forth Valley,40-64,Female,260,NA,543.66,NA,190,NA,397.29,NA
2003,NHS Forth Valley,65+,Male,190,NA,1042.3,NA,140,NA,768.01,NA
2003,NHS Forth Valley,65+,Female,260,NA,1015.31,NA,190,NA,741.96,NA
2003,NHS Grampian,0-17,Male,40,NA,70.06,NA,40,NA,70.06,NA
2003,NHS Grampian,0-17,Female,60,NA,111,NA,50,NA,92.5,NA
2003,NHS Grampian,18-24,Male,160,NA,630.94,NA,110,NA,433.77,NA
2003,NHS Grampian,18-24,Female,80,NA,335.88,NA,60,NA,251.91,NA
2003,NHS Grampian,25-39,Male,450,NA,796.08,NA,270,NA,477.65,NA
2003,NHS Grampian,25-39,Female,290,NA,520.24,NA,190,NA,340.84,NA
2003,NHS Grampian,40-64,Male,600,NA,676.85,NA,400,NA,451.23,NA
2003,NHS Grampian,40-64,Female,520,NA,595.37,NA,360,NA,412.18,NA
2003,NHS Grampian,65+,Male,420,NA,1235.62,NA,320,NA,941.43,NA
2003,NHS Grampian,65+,Female,570,NA,1218.24,NA,460,NA,983.14,NA
2003,NHS Highland,0-17,Male,50,NA,151.8,NA,40,NA,121.44,NA
2003,NHS Highland,0-17,Female,40,NA,128.19,NA,30,NA,96.14,NA
2003,NHS Highland,18-24,Male,110,NA,951.72,NA,80,NA,692.16,NA
2003,NHS Highland,18-24,Female,90,NA,985.44,NA,60,NA,656.96,NA
2003,NHS Highland,25-39,Male,340,NA,1232.55,NA,220,NA,797.53,NA
2003,NHS Highland,25-39,Female,270,NA,940.93,NA,180,NA,627.29,NA
2003,NHS Highland,40-64,Male,650,NA,1209.12,NA,470,NA,874.29,NA
2003,NHS Highland,40-64,Female,440,NA,809.11,NA,300,NA,551.66,NA
2003,NHS Highland,65+,Male,320,NA,1414.74,NA,230,NA,1016.84,NA
2003,NHS Highland,65+,Female,500,NA,1628.72,NA,320,NA,1042.38,NA
2003,NHS Lothian,0-17,Male,80,NA,98.68,NA,60,NA,74.01,NA
2003,NHS Lothian,0-17,Female,80,NA,103.41,NA,60,NA,77.55,NA
2003,NHS Lothian,18-24,Male,220,NA,572.08,NA,150,NA,390.06,NA
2003,NHS Lothian,18-24,Female,140,NA,344.68,NA,100,NA,246.2,NA
2003,NHS Lothian,25-39,Male,740,NA,839.54,NA,500,NA,567.26,NA
2003,NHS Lothian,25-39,Female,660,NA,712.81,NA,440,NA,475.21,NA
2003,NHS Lothian,40-64,Male,980,NA,821.53,NA,670,NA,561.66,NA
2003,NHS Lothian,40-64,Female,850,NA,678.25,NA,580,NA,462.8,NA
2003,NHS Lothian,65+,Male,910,NA,1923.08,NA,560,NA,1183.43,NA
2003,NHS Lothian,65+,Female,1290,NA,1876.86,NA,790,NA,1149.39,NA
2003,NHS Orkney,0-17,Male,0,NA,0,NA,0,NA,0,NA
2003,NHS Orkney,0-17,Female,0,NA,0,NA,0,NA,0,NA
2003,NHS Orkney,18-24,Male,20,NA,3058.1,NA,10,NA,1529.05,NA
2003,NHS Orkney,18-24,Female,0,NA,0,NA,0,NA,0,NA
2003,NHS Orkney,25-39,Male,10,NA,555.25,NA,10,NA,555.25,NA
2003,NHS Orkney,25-39,Female,10,NA,546.75,NA,0,NA,0,NA
2003,NHS Orkney,40-64,Male,30,NA,846.02,NA,20,NA,564.02,NA
2003,NHS Orkney,40-64,Female,10,NA,285.06,NA,10,NA,285.06,NA
2003,NHS Orkney,65+,Male,20,NA,1374.57,NA,10,NA,687.29,NA
2003,NHS Orkney,65+,Female,0,NA,0,NA,0,NA,0,NA
2003,NHS Shetland,0-17,Male,10,NA,368.73,NA,10,NA,368.73,NA
2003,NHS Shetland,0-17,Female,0,NA,0,NA,0,NA,0,NA
2003,NHS Shetland,18-24,Male,20,NA,2280.5,NA,0,NA,0,NA
2003,NHS Shetland,18-24,Female,0,NA,0,NA,0,NA,0,NA
2003,NHS Shetland,25-39,Male,20,NA,888.49,NA,10,NA,444.25,NA
2003,NHS Shetland,25-39,Female,10,NA,450.45,NA,10,NA,450.45,NA
2003,NHS Shetland,40-64,Male,20,NA,513.08,NA,10,NA,256.54,NA
2003,NHS Shetland,40-64,Female,30,NA,841.04,NA,20,NA,560.7,NA
2003,NHS Shetland,65+,Male,10,NA,753.58,NA,10,NA,753.58,NA
2003,NHS Shetland,65+,Female,10,NA,544.07,NA,10,NA,544.07,NA
2003,NHS Western Isles,0-17,Male,10,NA,353.48,NA,10,NA,353.48,NA
2003,NHS Western Isles,0-17,Female,20,NA,721.24,NA,10,NA,360.62,NA
2003,NHS Western Isles,18-24,Male,20,NA,2341.92,NA,10,NA,1170.96,NA
2003,NHS Western Isles,18-24,Female,10,NA,1400.56,NA,10,NA,1400.56,NA
2003,NHS Western Isles,25-39,Male,40,NA,1694.2,NA,30,NA,1270.65,NA
2003,NHS Western Isles,25-39,Female,20,NA,856.53,NA,20,NA,856.53,NA
2003,NHS Western Isles,40-64,Male,110,NA,2301.26,NA,70,NA,1464.44,NA
2003,NHS Western Isles,40-64,Female,50,NA,1113.34,NA,30,NA,668,NA
2003,NHS Western Isles,65+,Male,60,NA,2768.8,NA,40,NA,1845.87,NA
2003,NHS Western Isles,65+,Female,90,NA,2879.08,NA,50,NA,1599.49,NA
2003,NHS Fife,0-17,Male,30,NA,78.44,NA,30,NA,78.44,NA
2003,NHS Fife,0-17,Female,40,NA,108.15,NA,30,NA,81.11,NA
2003,NHS Fife,18-24,Male,120,NA,764.53,NA,80,NA,509.68,NA
2003,NHS Fife,18-24,Female,70,NA,442.87,NA,50,NA,316.34,NA
2003,NHS Fife,25-39,Male,320,NA,948.18,NA,200,NA,592.61,NA
2003,NHS Fife,25-39,Female,260,NA,724.23,NA,150,NA,417.83,NA
2003,NHS Fife,40-64,Male,320,NA,559.09,NA,230,NA,401.84,NA
2003,NHS Fife,40-64,Female,360,NA,601.01,NA,230,NA,383.98,NA
2003,NHS Fife,65+,Male,190,NA,798.35,NA,150,NA,630.28,NA
2003,NHS Fife,65+,Female,300,NA,881.24,NA,240,NA,704.99,NA
2003,NHS Tayside,0-17,Male,40,NA,98.09,NA,30,NA,73.57,NA
2003,NHS Tayside,0-17,Female,40,NA,102.27,NA,30,NA,76.7,NA
2003,NHS Tayside,18-24,Male,110,NA,627.46,NA,80,NA,456.33,NA
2003,NHS Tayside,18-24,Female,100,NA,586.37,NA,50,NA,293.19,NA
2003,NHS Tayside,25-39,Male,440,NA,1249.29,NA,300,NA,851.79,NA
2003,NHS Tayside,25-39,Female,260,NA,688.5,NA,170,NA,450.18,NA
2003,NHS Tayside,40-64,Male,520,NA,821.04,NA,370,NA,584.2,NA
2003,NHS Tayside,40-64,Female,430,NA,646.77,NA,290,NA,436.2,NA
2003,NHS Tayside,65+,Male,330,NA,1114.3,NA,270,NA,911.7,NA
2003,NHS Tayside,65+,Female,570,NA,1362.07,NA,430,NA,1027.53,NA
2003,NHS Greater Glasgow and Clyde,0-17,Male,80,NA,65.6,NA,80,NA,65.6,NA
2003,NHS Greater Glasgow and Clyde,0-17,Female,80,NA,68.79,NA,60,NA,51.59,NA
2003,NHS Greater Glasgow and Clyde,18-24,Male,390,NA,714.1,NA,250,NA,457.76,NA
2003,NHS Greater Glasgow and Clyde,18-24,Female,250,NA,437.54,NA,170,NA,297.53,NA
2003,NHS Greater Glasgow and Clyde,25-39,Male,1600,NA,1404.98,NA,1060,NA,930.8,NA
2003,NHS Greater Glasgow and Clyde,25-39,Female,1010,NA,806.17,NA,680,NA,542.77,NA
2003,NHS Greater Glasgow and Clyde,40-64,Male,2020,NA,1187.39,NA,1400,NA,822.94,NA
2003,NHS Greater Glasgow and Clyde,40-64,Female,1470,NA,813.32,NA,1030,NA,569.88,NA
2003,NHS Greater Glasgow and Clyde,65+,Male,1080,NA,1558.76,NA,780,NA,1125.77,NA
2003,NHS Greater Glasgow and Clyde,65+,Female,1610,NA,1502.37,NA,1120,NA,1045.13,NA
2003,NHS Lanarkshire,0-17,Male,50,NA,70.22,NA,40,NA,56.18,NA
2003,NHS Lanarkshire,0-17,Female,50,NA,73.27,NA,30,NA,43.96,NA
2003,NHS Lanarkshire,18-24,Male,180,NA,643.27,NA,130,NA,464.58,NA
2003,NHS Lanarkshire,18-24,Female,120,NA,440.95,NA,90,NA,330.71,NA
2003,NHS Lanarkshire,25-39,Male,680,NA,1066.33,NA,450,NA,705.66,NA
2003,NHS Lanarkshire,25-39,Female,460,NA,664.33,NA,320,NA,462.14,NA
2003,NHS Lanarkshire,40-64,Male,850,NA,853.5,NA,580,NA,582.39,NA
2003,NHS Lanarkshire,40-64,Female,680,NA,634.19,NA,480,NA,447.66,NA
2003,NHS Lanarkshire,65+,Male,480,NA,1273.41,NA,320,NA,848.94,NA
2003,NHS Lanarkshire,65+,Female,820,NA,1490.53,NA,520,NA,945.21,NA
2004,NHS Ayrshire and Arran,0-17,Male,60,NA,151.11,NA,60,NA,151.11,NA
2004,NHS Ayrshire and Arran,0-17,Female,70,NA,182.52,NA,60,NA,156.44,NA
2004,NHS Ayrshire and Arran,18-24,Male,170,NA,1177.53,NA,120,NA,831.2,NA
2004,NHS Ayrshire and Arran,18-24,Female,110,NA,765.64,NA,80,NA,556.83,NA
2004,NHS Ayrshire and Arran,25-39,Male,430,NA,1299.45,NA,280,NA,846.15,NA
2004,NHS Ayrshire and Arran,25-39,Female,300,NA,828.96,NA,190,NA,525.01,NA
2004,NHS Ayrshire and Arran,40-64,Male,640,NA,1040.18,NA,400,NA,650.11,NA
2004,NHS Ayrshire and Arran,40-64,Female,490,NA,741.23,NA,320,NA,484.07,NA
2004,NHS Ayrshire and Arran,65+,Male,320,NA,1186.72,NA,210,NA,778.79,NA
2004,NHS Ayrshire and Arran,65+,Female,370,NA,978.65,NA,280,NA,740.6,NA
2004,NHS Borders,0-17,Male,20,NA,173.6,NA,20,NA,173.6,NA
2004,NHS Borders,0-17,Female,20,NA,179.55,NA,10,NA,89.77,NA
2004,NHS Borders,18-24,Male,60,NA,1776.72,NA,40,NA,1184.48,NA
2004,NHS Borders,18-24,Female,30,NA,886.79,NA,20,NA,591.19,NA
2004,NHS Borders,25-39,Male,110,NA,1156.43,NA,70,NA,735.91,NA
2004,NHS Borders,25-39,Female,120,NA,1200.72,NA,70,NA,700.42,NA
2004,NHS Borders,40-64,Male,200,NA,1032.74,NA,120,NA,619.64,NA
2004,NHS Borders,40-64,Female,140,NA,699.23,NA,100,NA,499.45,NA
2004,NHS Borders,65+,Male,180,NA,1977.37,NA,100,NA,1098.54,NA
2004,NHS Borders,65+,Female,180,NA,1495.89,NA,140,NA,1163.47,NA
2004,NHS Dumfries and Galloway,0-17,Male,20,NA,129.37,NA,10,NA,64.69,NA
2004,NHS Dumfries and Galloway,0-17,Female,10,NA,67.58,NA,10,NA,67.58,NA
2004,NHS Dumfries and Galloway,18-24,Male,40,NA,806.13,NA,30,NA,604.59,NA
2004,NHS Dumfries and Galloway,18-24,Female,20,NA,432.25,NA,10,NA,216.12,NA
2004,NHS Dumfries and Galloway,25-39,Male,150,NA,1220.7,NA,90,NA,732.42,NA
2004,NHS Dumfries and Galloway,25-39,Female,110,NA,835.55,NA,70,NA,531.71,NA
2004,NHS Dumfries and Galloway,40-64,Male,160,NA,610.99,NA,120,NA,458.24,NA
2004,NHS Dumfries and Galloway,40-64,Female,170,NA,619.8,NA,120,NA,437.51,NA
2004,NHS Dumfries and Galloway,65+,Male,100,NA,770.12,NA,80,NA,616.1,NA
2004,NHS Dumfries and Galloway,65+,Female,160,NA,952.32,NA,120,NA,714.24,NA
2004,NHS Forth Valley,0-17,Male,20,NA,64.48,NA,20,NA,64.48,NA
2004,NHS Forth Valley,0-17,Female,20,NA,67.07,NA,20,NA,67.07,NA
2004,NHS Forth Valley,18-24,Male,60,NA,478.85,NA,40,NA,319.23,NA
2004,NHS Forth Valley,18-24,Female,60,NA,479.16,NA,30,NA,239.58,NA
2004,NHS Forth Valley,25-39,Male,290,NA,1037.31,NA,180,NA,643.85,NA
2004,NHS Forth Valley,25-39,Female,250,NA,827.79,NA,140,NA,463.56,NA
2004,NHS Forth Valley,40-64,Male,310,NA,663.94,NA,220,NA,471.18,NA
2004,NHS Forth Valley,40-64,Female,280,NA,575.15,NA,200,NA,410.82,NA
2004,NHS Forth Valley,65+,Male,180,NA,967.22,NA,140,NA,752.28,NA
2004,NHS Forth Valley,65+,Female,230,NA,889.03,NA,190,NA,734.41,NA
2004,NHS Grampian,0-17,Male,30,NA,52.98,NA,30,NA,52.98,NA
2004,NHS Grampian,0-17,Female,50,NA,93.01,NA,40,NA,74.4,NA
2004,NHS Grampian,18-24,Male,120,NA,473.78,NA,80,NA,315.86,NA
2004,NHS Grampian,18-24,Female,80,NA,331.83,NA,60,NA,248.87,NA
2004,NHS Grampian,25-39,Male,380,NA,681.96,NA,250,NA,448.66,NA
2004,NHS Grampian,25-39,Female,290,NA,527.4,NA,190,NA,345.54,NA
2004,NHS Grampian,40-64,Male,600,NA,665.42,NA,400,NA,443.61,NA
2004,NHS Grampian,40-64,Female,500,NA,560.17,NA,360,NA,403.32,NA
2004,NHS Grampian,65+,Male,320,NA,921.58,NA,270,NA,777.58,NA
2004,NHS Grampian,65+,Female,490,NA,1038,NA,410,NA,868.53,NA
2004,NHS Highland,0-17,Male,40,NA,121.97,NA,40,NA,121.97,NA
2004,NHS Highland,0-17,Female,40,NA,127.81,NA,30,NA,95.86,NA
2004,NHS Highland,18-24,Male,110,NA,950,NA,70,NA,604.54,NA
2004,NHS Highland,18-24,Female,70,NA,729.85,NA,50,NA,521.32,NA
2004,NHS Highland,25-39,Male,360,NA,1337.99,NA,250,NA,929.16,NA
2004,NHS Highland,25-39,Female,260,NA,921.37,NA,170,NA,602.43,NA
2004,NHS Highland,40-64,Male,590,NA,1078.47,NA,410,NA,749.45,NA
2004,NHS Highland,40-64,Female,470,NA,841.69,NA,310,NA,555.16,NA
2004,NHS Highland,65+,Male,360,NA,1557.97,NA,240,NA,1038.65,NA
2004,NHS Highland,65+,Female,400,NA,1286.21,NA,280,NA,900.35,NA
2004,NHS Lothian,0-17,Male,80,NA,99.25,NA,60,NA,74.44,NA
2004,NHS Lothian,0-17,Female,70,NA,91.1,NA,60,NA,78.09,NA
2004,NHS Lothian,18-24,Male,260,NA,675.1,NA,160,NA,415.44,NA
2004,NHS Lothian,18-24,Female,150,NA,362.35,NA,100,NA,241.57,NA
2004,NHS Lothian,25-39,Male,740,NA,842.18,NA,500,NA,569.04,NA
2004,NHS Lothian,25-39,Female,660,NA,721.19,NA,380,NA,415.23,NA
2004,NHS Lothian,40-64,Male,1070,NA,882.63,NA,690,NA,569.17,NA
2004,NHS Lothian,40-64,Female,830,NA,651.99,NA,550,NA,432.04,NA
2004,NHS Lothian,65+,Male,850,NA,1778.35,NA,520,NA,1087.93,NA
2004,NHS Lothian,65+,Female,1200,NA,1745.58,NA,790,NA,1149.17,NA
2004,NHS Orkney,0-17,Male,0,NA,0,NA,0,NA,0,NA
2004,NHS Orkney,0-17,Female,10,NA,472.37,NA,10,NA,472.37,NA
2004,NHS Orkney,18-24,Male,10,NA,1501.5,NA,0,NA,0,NA
2004,NHS Orkney,18-24,Female,10,NA,1751.31,NA,0,NA,0,NA
2004,NHS Orkney,25-39,Male,20,NA,1140.9,NA,10,NA,570.45,NA
2004,NHS Orkney,25-39,Female,0,NA,0,NA,0,NA,0,NA
2004,NHS Orkney,40-64,Male,20,NA,551.57,NA,20,NA,551.57,NA
2004,NHS Orkney,40-64,Female,20,NA,556.33,NA,10,NA,278.16,NA
2004,NHS Orkney,65+,Male,10,NA,657.46,NA,10,NA,657.46,NA
2004,NHS Orkney,65+,Female,20,NA,1041.12,NA,10,NA,520.56,NA
2004,NHS Shetland,0-17,Male,0,NA,0,NA,0,NA,0,NA
2004,NHS Shetland,0-17,Female,0,NA,0,NA,0,NA,0,NA
2004,NHS Shetland,18-24,Male,20,NA,2290.95,NA,10,NA,1145.48,NA
2004,NHS Shetland,18-24,Female,0,NA,0,NA,0,NA,0,NA
2004,NHS Shetland,25-39,Male,20,NA,894.85,NA,10,NA,447.43,NA
2004,NHS Shetland,25-39,Female,10,NA,461.47,NA,10,NA,461.47,NA
2004,NHS Shetland,40-64,Male,20,NA,506.07,NA,10,NA,253.04,NA
2004,NHS Shetland,40-64,Female,20,NA,543.48,NA,10,NA,271.74,NA
2004,NHS Shetland,65+,Male,0,NA,0,NA,0,NA,0,NA
2004,NHS Shetland,65+,Female,10,NA,538.5,NA,0,NA,0,NA
2004,NHS Western Isles,0-17,Male,10,NA,355.62,NA,10,NA,355.62,NA
2004,NHS Western Isles,0-17,Female,10,NA,358.55,NA,10,NA,358.55,NA
2004,NHS Western Isles,18-24,Male,10,NA,1142.86,NA,10,NA,1142.86,NA
2004,NHS Western Isles,18-24,Female,10,NA,1345.9,NA,0,NA,0,NA
2004,NHS Western Isles,25-39,Male,40,NA,1720.43,NA,20,NA,860.22,NA
2004,NHS Western Isles,25-39,Female,20,NA,861.7,NA,20,NA,861.7,NA
2004,NHS Western Isles,40-64,Male,120,NA,2465.58,NA,80,NA,1643.72,NA
2004,NHS Western Isles,40-64,Female,20,NA,434.97,NA,20,NA,434.97,NA
2004,NHS Western Isles,65+,Male,60,NA,2743.48,NA,40,NA,1828.99,NA
2004,NHS Western Isles,65+,Female,50,NA,1595.91,NA,30,NA,957.55,NA
2004,NHS Fife,0-17,Male,30,NA,79.42,NA,30,NA,79.42,NA
2004,NHS Fife,0-17,Female,20,NA,54.5,NA,20,NA,54.5,NA
2004,NHS Fife,18-24,Male,100,NA,622.43,NA,70,NA,435.7,NA
2004,NHS Fife,18-24,Female,80,NA,495.76,NA,50,NA,309.85,NA
2004,NHS Fife,25-39,Male,350,NA,1046.81,NA,220,NA,657.99,NA
2004,NHS Fife,25-39,Female,250,NA,703.51,NA,150,NA,422.11,NA
2004,NHS Fife,40-64,Male,310,NA,532.72,NA,200,NA,343.69,NA
2004,NHS Fife,40-64,Female,350,NA,574.6,NA,250,NA,410.43,NA
2004,NHS Fife,65+,Male,190,NA,783.99,NA,140,NA,577.68,NA
2004,NHS Fife,65+,Female,340,NA,998.12,NA,250,NA,733.91,NA
2004,NHS Tayside,0-17,Male,30,NA,73.78,NA,30,NA,73.78,NA
2004,NHS Tayside,0-17,Female,40,NA,102.82,NA,30,NA,77.11,NA
2004,NHS Tayside,18-24,Male,150,NA,866.05,NA,90,NA,519.63,NA
2004,NHS Tayside,18-24,Female,80,NA,464.74,NA,50,NA,290.46,NA
2004,NHS Tayside,25-39,Male,400,NA,1148.2,NA,260,NA,746.33,NA
2004,NHS Tayside,25-39,Female,260,NA,697.99,NA,180,NA,483.22,NA
2004,NHS Tayside,40-64,Male,450,NA,699.63,NA,310,NA,481.97,NA
2004,NHS Tayside,40-64,Female,450,NA,665.9,NA,300,NA,443.93,NA
2004,NHS Tayside,65+,Male,290,NA,964.61,NA,250,NA,831.56,NA
2004,NHS Tayside,65+,Female,410,NA,975.66,NA,360,NA,856.67,NA
2004,NHS Greater Glasgow and Clyde,0-17,Male,80,NA,66.53,NA,80,NA,66.53,NA
2004,NHS Greater Glasgow and Clyde,0-17,Female,60,NA,52.37,NA,50,NA,43.64,NA
2004,NHS Greater Glasgow and Clyde,18-24,Male,380,NA,688.47,NA,260,NA,471.06,NA
2004,NHS Greater Glasgow and Clyde,18-24,Female,220,NA,382.32,NA,150,NA,260.67,NA
2004,NHS Greater Glasgow and Clyde,25-39,Male,1440,NA,1286.62,NA,960,NA,857.75,NA
2004,NHS Greater Glasgow and Clyde,25-39,Female,940,NA,770.02,NA,650,NA,532.46,NA
2004,NHS Greater Glasgow and Clyde,40-64,Male,2060,NA,1200.1,NA,1400,NA,815.6,NA
2004,NHS Greater Glasgow and Clyde,40-64,Female,1340,NA,732.95,NA,940,NA,514.16,NA
2004,NHS Greater Glasgow and Clyde,65+,Male,990,NA,1427.01,NA,700,NA,1008.99,NA
2004,NHS Greater Glasgow and Clyde,65+,Female,1460,NA,1369.5,NA,1050,NA,984.92,NA
2004,NHS Lanarkshire,0-17,Male,40,NA,56.43,NA,30,NA,42.32,NA
2004,NHS Lanarkshire,0-17,Female,20,NA,29.44,NA,20,NA,29.44,NA
2004,NHS Lanarkshire,18-24,Male,200,NA,706.96,NA,130,NA,459.53,NA
2004,NHS Lanarkshire,18-24,Female,130,NA,468.35,NA,90,NA,324.24,NA
2004,NHS Lanarkshire,25-39,Male,690,NA,1090.82,NA,460,NA,727.22,NA
2004,NHS Lanarkshire,25-39,Female,440,NA,645.2,NA,300,NA,439.91,NA
2004,NHS Lanarkshire,40-64,Male,910,NA,896.77,NA,600,NA,591.28,NA
2004,NHS Lanarkshire,40-64,Female,740,NA,677.7,NA,500,NA,457.9,NA
2004,NHS Lanarkshire,65+,Male,470,NA,1221.6,NA,320,NA,831.73,NA
2004,NHS Lanarkshire,65+,Female,740,NA,1331.27,NA,520,NA,935.49,NA
2005,NHS Ayrshire and Arran,0-17,Male,60,NA,153.01,NA,50,NA,127.51,NA
2005,NHS Ayrshire and Arran,0-17,Female,60,NA,158.48,NA,50,NA,132.07,NA
2005,NHS Ayrshire and Arran,18-24,Male,130,NA,885.98,NA,90,NA,613.37,NA
2005,NHS Ayrshire and Arran,18-24,Female,100,NA,682.5,NA,70,NA,477.75,NA
2005,NHS Ayrshire and Arran,25-39,Male,440,NA,1365.44,NA,290,NA,899.95,NA
2005,NHS Ayrshire and Arran,25-39,Female,300,NA,849.76,NA,200,NA,566.51,NA
2005,NHS Ayrshire and Arran,40-64,Male,620,NA,993.72,NA,420,NA,673.16,NA
2005,NHS Ayrshire and Arran,40-64,Female,490,NA,730.3,NA,320,NA,476.93,NA
2005,NHS Ayrshire and Arran,65+,Male,300,NA,1091.07,NA,210,NA,763.75,NA
2005,NHS Ayrshire and Arran,65+,Female,270,NA,708.81,NA,220,NA,577.55,NA
2005,NHS Borders,0-17,Male,20,NA,173.46,NA,20,NA,173.46,NA
2005,NHS Borders,0-17,Female,20,NA,180.25,NA,20,NA,180.25,NA
2005,NHS Borders,18-24,Male,40,NA,1170.96,NA,30,NA,878.22,NA
2005,NHS Borders,18-24,Female,20,NA,570.45,NA,20,NA,570.45,NA
2005,NHS Borders,25-39,Male,100,NA,1081.78,NA,70,NA,757.25,NA
2005,NHS Borders,25-39,Female,70,NA,711.24,NA,50,NA,508.03,NA
2005,NHS Borders,40-64,Male,160,NA,808.24,NA,90,NA,454.64,NA
2005,NHS Borders,40-64,Female,110,NA,539.35,NA,70,NA,343.22,NA
2005,NHS Borders,65+,Male,160,NA,1716.74,NA,100,NA,1072.96,NA
2005,NHS Borders,65+,Female,230,NA,1900.04,NA,140,NA,1156.55,NA
2005,NHS Dumfries and Galloway,0-17,Male,10,NA,65.15,NA,10,NA,65.15,NA
2005,NHS Dumfries and Galloway,0-17,Female,10,NA,68.32,NA,10,NA,68.32,NA
2005,NHS Dumfries and Galloway,18-24,Male,40,NA,786.78,NA,30,NA,590.09,NA
2005,NHS Dumfries and Galloway,18-24,Female,30,NA,626.83,NA,20,NA,417.89,NA
2005,NHS Dumfries and Galloway,25-39,Male,130,NA,1087.5,NA,80,NA,669.23,NA
2005,NHS Dumfries and Galloway,25-39,Female,90,NA,701.21,NA,60,NA,467.47,NA
2005,NHS Dumfries and Galloway,40-64,Male,180,NA,673.25,NA,120,NA,448.83,NA
2005,NHS Dumfries and Galloway,40-64,Female,160,NA,571.57,NA,110,NA,392.96,NA
2005,NHS Dumfries and Galloway,65+,Male,120,NA,905.11,NA,90,NA,678.84,NA
2005,NHS Dumfries and Galloway,65+,Female,130,NA,765.34,NA,100,NA,588.72,NA
2005,NHS Forth Valley,0-17,Male,20,NA,63.92,NA,20,NA,63.92,NA
2005,NHS Forth Valley,0-17,Female,10,NA,33.22,NA,10,NA,33.22,NA
2005,NHS Forth Valley,18-24,Male,80,NA,633.71,NA,50,NA,396.07,NA
2005,NHS Forth Valley,18-24,Female,80,NA,633.96,NA,40,NA,316.98,NA
2005,NHS Forth Valley,25-39,Male,250,NA,901.19,NA,150,NA,540.72,NA
2005,NHS Forth Valley,25-39,Female,210,NA,698.07,NA,120,NA,398.9,NA
2005,NHS Forth Valley,40-64,Male,300,NA,629.08,NA,200,NA,419.38,NA
2005,NHS Forth Valley,40-64,Female,250,NA,502.97,NA,170,NA,342.02,NA
2005,NHS Forth Valley,65+,Male,130,NA,684.28,NA,110,NA,579.01,NA
2005,NHS Forth Valley,65+,Female,230,NA,886.32,NA,190,NA,732.18,NA
2005,NHS Grampian,0-17,Male,40,NA,71.04,NA,40,NA,71.04,NA
2005,NHS Grampian,0-17,Female,60,NA,112.11,NA,50,NA,93.42,NA
2005,NHS Grampian,18-24,Male,100,NA,394.42,NA,80,NA,315.53,NA
2005,NHS Grampian,18-24,Female,60,NA,242.35,NA,50,NA,201.95,NA
2005,NHS Grampian,25-39,Male,340,NA,610.52,NA,240,NA,430.96,NA
2005,NHS Grampian,25-39,Female,220,NA,403.02,NA,150,NA,274.79,NA
2005,NHS Grampian,40-64,Male,520,NA,566.83,NA,390,NA,425.12,NA
2005,NHS Grampian,40-64,Female,450,NA,493.46,NA,330,NA,361.87,NA
2005,NHS Grampian,65+,Male,360,NA,1014.14,NA,290,NA,816.95,NA
2005,NHS Grampian,65+,Female,480,NA,1006.06,NA,380,NA,796.46,NA
